Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(Order Time),diff_order_delivery,Hour(Delivery Time),Price (INR),Order_Amount,Day_of_order,Day_of_delivery,Revenue
853,C050,51,3,17-09-2023,21:14:53,23-09-2023,14:27:28,Jorhat,All Occasions,September,21,6,14,1084,3252,Sunday,Saturday,3252
885,C084,42,2,17-10-2023,19:52:58,21-10-2023,18:46:10,Pudukkottai,All Occasions,October,19,4,18,1744,3488,Tuesday,Saturday,3488
887,C091,51,3,29-06-2023,17:20:29,30-06-2023,09:55:50,Visakhapatnam,All Occasions,June,17,1,9,1084,3252,Thursday,Friday,3252
899,C011,63,1,17-12-2023,21:29:55,24-12-2023,00:16:41,Bijapur,All Occasions,December,21,7,0,1348,1348,Sunday,Sunday,1348
903,C066,63,2,15-09-2023,17:42:23,22-09-2023,19:28:38,Bhusawal,All Occasions,September,17,7,19,1348,2696,Friday,Friday,2696
911,C071,22,4,23-01-2023,05:18:52,28-01-2023,01:35:19,Nangloi Jat,All Occasions,January,5,5,1,1639,6556,Monday,Saturday,6556
925,C012,31,1,08-01-2023,00:55:51,12-01-2023,06:39:07,Pallavaram,All Occasions,January,0,4,6,1804,1804,Sunday,Thursday,1804
932,C038,63,2,29-10-2023,16:32:30,02-11-2023,22:17:11,Durgapur,All Occasions,October,16,4,22,1348,2696,Sunday,Thursday,2696
942,C024,51,1,23-12-2023,04:59:43,26-12-2023,15:56:22,Surat,All Occasions,December,4,3,15,1084,1084,Saturday,Tuesday,1084
950,C014,39,3,16-10-2023,19:31:00,18-10-2023,21:09:20,Tiruchirappalli,All Occasions,October,19,2,21,387,1161,Monday,Wednesday,1161
985,C070,31,4,05-10-2023,11:27:20,13-10-2023,16:53:35,Ludhiana,All Occasions,October,11,8,16,1804,7216,Thursday,Friday,7216
987,C018,65,3,20-12-2023,09:13:17,25-12-2023,04:10:09,Bulandshahr,All Occasions,December,9,5,4,1895,5685,Wednesday,Monday,5685
990,C021,42,2,04-12-2023,22:20:00,08-12-2023,23:57:55,Amritsar,All Occasions,December,22,4,23,1744,3488,Monday,Friday,3488
4,C012,14,5,10-07-2023,04:44:29,19-07-2023,06:33:23,Guwahati,Birthday,July,4,9,6,1915,9575,Monday,Wednesday,9575
44,C006,14,1,17-07-2023,21:57:56,27-07-2023,10:48:09,Bhavnagar,Birthday,July,21,10,10,1915,1915,Monday,Thursday,1915
7,C009,45,2,08-05-2023,01:45:13,13-05-2023,10:07:17,Nanded,Birthday,May,1,5,10,722,1444,Monday,Saturday,1444
29,C064,10,5,22-09-2023,01:06:22,01-10-2023,14:29:16,Kollam,Birthday,September,1,9,14,259,1295,Friday,Sunday,1295
67,C047,10,2,06-07-2023,17:28:21,14-07-2023,21:11:01,Thrissur,Birthday,July,17,8,21,259,518,Thursday,Friday,518
12,C097,38,3,12-07-2023,08:28:56,20-07-2023,23:34:57,Karnal,Birthday,July,8,8,23,562,1686,Wednesday,Thursday,1686
58,C077,36,1,06-01-2023,02:51:30,15-01-2023,08:26:18,Amravati,Birthday,January,2,9,8,203,203,Friday,Sunday,203
92,C100,18,5,15-05-2023,00:11:18,25-05-2023,11:17:55,Rohtak,Birthday,May,0,10,11,781,3905,Monday,Thursday,3905
93,C047,24,4,01-05-2023,17:50:59,03-05-2023,18:35:56,Warangal,Birthday,May,17,2,18,535,2140,Monday,Wednesday,2140
95,C039,70,4,29-05-2023,07:54:41,03-06-2023,07:16:33,Narasaraopet,Birthday,May,7,5,7,866,3464,Monday,Saturday,3464
101,C064,70,4,19-06-2023,03:56:52,21-06-2023,06:18:37,Belgaum,Birthday,June,3,2,6,866,3464,Monday,Wednesday,3464
102,C081,10,3,28-10-2023,19:34:14,06-11-2023,07:06:35,Ozhukarai,Birthday,October,19,9,7,259,777,Saturday,Monday,777
115,C095,57,1,28-04-2023,18:11:22,05-05-2023,11:36:31,Jhansi,Birthday,April,18,7,11,1582,1582,Friday,Friday,1582
122,C083,24,5,03-10-2023,09:04:23,13-10-2023,03:15:14,Gulbarga,Birthday,October,9,10,3,535,2675,Tuesday,Friday,2675
123,C026,38,1,15-01-2023,00:31:09,25-01-2023,04:58:43,Malegaon,Birthday,January,0,10,4,562,562,Sunday,Wednesday,562
130,C070,10,5,22-04-2023,13:32:41,27-04-2023,22:01:54,Darbhanga,Birthday,April,13,5,22,259,1295,Saturday,Thursday,1295
148,C046,24,3,05-12-2023,02:09:08,07-12-2023,08:57:38,Gopalpur,Birthday,December,2,2,8,535,1605,Tuesday,Thursday,1605
160,C037,36,3,02-06-2023,00:28:57,10-06-2023,07:52:59,Moradabad,Birthday,June,0,8,7,203,609,Friday,Saturday,609
164,C063,14,5,25-04-2023,02:04:02,27-04-2023,11:49:33,Berhampore,Birthday,April,2,2,11,1915,9575,Tuesday,Thursday,9575
185,C068,18,1,07-05-2023,07:10:45,17-05-2023,20:00:43,Raurkela Industrial Township,Birthday,May,7,10,20,781,781,Sunday,Wednesday,781
191,C012,24,3,12-10-2023,18:13:06,17-10-2023,08:50:02,Etawah,Birthday,October,18,5,8,535,1605,Thursday,Tuesday,1605
202,C089,36,5,27-07-2023,08:13:48,01-08-2023,03:02:01,Bhimavaram,Birthday,July,8,5,3,203,1015,Thursday,Tuesday,1015
204,C062,10,4,03-07-2023,10:46:43,09-07-2023,06:29:03,Jaipur,Birthday,July,10,6,6,259,1036,Monday,Sunday,1036
208,C001,18,5,02-04-2023,04:30:47,12-04-2023,07:06:36,Kulti,Birthday,April,4,10,7,781,3905,Sunday,Wednesday,3905
209,C071,70,2,22-06-2023,00:44:32,23-06-2023,21:44:32,Hajipur,Birthday,June,0,1,21,866,1732,Thursday,Friday,1732
210,C095,32,4,10-12-2023,00:46:32,15-12-2023,08:02:35,Aligarh,Birthday,December,0,5,8,1792,7168,Sunday,Friday,7168
226,C064,14,2,08-09-2023,08:48:50,12-09-2023,11:20:36,Hospet,Birthday,September,8,4,11,1915,3830,Friday,Tuesday,3830
227,C004,24,4,25-12-2023,18:50:42,26-12-2023,14:09:44,Surat,Birthday,December,18,1,14,535,2140,Monday,Tuesday,2140
249,C003,14,2,10-09-2023,22:22:16,19-09-2023,23:17:36,Bareilly,Birthday,September,22,9,23,1915,3830,Sunday,Tuesday,3830
255,C092,45,2,27-12-2023,03:42:35,06-01-2024,09:23:14,Suryapet,Birthday,December,3,10,9,722,1444,Wednesday,Saturday,1444
266,C038,36,1,12-05-2023,13:46:56,13-05-2023,19:20:09,Sonipat,Birthday,May,13,1,19,203,203,Friday,Saturday,203
269,C024,36,1,25-10-2023,01:12:12,26-10-2023,17:58:13,Raebareli,Birthday,October,1,1,17,203,203,Wednesday,Thursday,203
271,C039,36,5,23-06-2023,18:27:42,30-06-2023,18:20:05,Patna,Birthday,June,18,7,18,203,1015,Friday,Friday,1015
295,C079,18,1,29-05-2023,15:54:09,02-06-2023,10:06:42,Tadepalligudem,Birthday,May,15,4,10,781,781,Monday,Friday,781
296,C081,70,5,01-04-2023,11:55:14,11-04-2023,19:33:46,Tirunelveli,Birthday,April,11,10,19,866,4330,Saturday,Tuesday,4330
337,C008,24,3,16-05-2023,14:21:12,22-05-2023,20:26:13,Siwan,Birthday,May,14,6,20,535,1605,Tuesday,Monday,1605
340,C076,38,3,14-07-2023,07:53:01,22-07-2023,02:56:01,Davanagere,Birthday,July,7,8,2,562,1686,Friday,Saturday,1686
345,C056,45,4,15-09-2023,15:40:42,23-09-2023,23:11:31,Bellary,Birthday,September,15,8,23,722,2888,Friday,Saturday,2888
355,C099,10,1,24-12-2023,04:52:44,02-01-2024,09:38:33,Satara,Birthday,December,4,9,9,259,259,Sunday,Tuesday,259
356,C028,14,1,08-07-2023,00:41:40,09-07-2023,04:31:42,Panvel,Birthday,July,0,1,4,1915,1915,Saturday,Sunday,1915
376,C097,10,2,14-05-2023,20:18:32,19-05-2023,23:48:02,Bulandshahr,Birthday,May,20,5,23,259,518,Sunday,Friday,518
382,C003,24,1,03-06-2023,10:02:19,13-06-2023,21:53:48,Kamarhati,Birthday,June,10,10,21,535,535,Saturday,Tuesday,535
400,C083,45,3,07-05-2023,14:05:01,15-05-2023,18:10:53,Kumbakonam,Birthday,May,14,8,18,722,2166,Sunday,Monday,2166
403,C075,57,1,06-01-2023,11:45:28,16-01-2023,20:13:26,Chapra,Birthday,January,11,10,20,1582,1582,Friday,Monday,1582
410,C025,24,1,01-01-2023,20:20:49,02-01-2023,05:57:06,Surendranagar Dudhrej,Birthday,January,20,1,5,535,535,Sunday,Monday,535
415,C065,14,4,08-06-2023,20:08:30,10-06-2023,01:20:56,Hajipur,Birthday,June,20,2,1,1915,7660,Thursday,Saturday,7660
428,C038,10,2,06-12-2023,03:32:38,12-12-2023,19:37:01,Khora,Birthday,December,3,6,19,259,518,Wednesday,Tuesday,518
452,C045,70,3,09-07-2023,19:57:29,17-07-2023,11:42:18,Mahbubnagar,Birthday,July,19,8,11,866,2598,Sunday,Monday,2598
458,C054,32,2,19-07-2023,17:21:30,24-07-2023,20:32:44,Ramgarh,Birthday,July,17,5,20,1792,3584,Wednesday,Monday,3584
463,C078,18,3,24-09-2023,22:23:47,30-09-2023,00:52:03,Hazaribagh,Birthday,September,22,6,0,781,2343,Sunday,Saturday,2343
464,C014,18,3,05-07-2023,03:04:25,08-07-2023,13:38:45,Buxar,Birthday,July,3,3,13,781,2343,Wednesday,Saturday,2343
486,C030,24,1,25-07-2023,14:34:30,30-07-2023,16:58:35,Ambattur,Birthday,July,14,5,16,535,535,Tuesday,Sunday,535
505,C028,45,3,02-06-2023,13:19:25,05-06-2023,01:59:32,Allahabad,Birthday,June,13,3,1,722,2166,Friday,Monday,2166
514,C090,24,1,01-01-2023,09:56:10,09-01-2023,17:56:52,Allahabad,Birthday,January,9,8,17,535,535,Sunday,Monday,535
515,C078,14,5,21-10-2023,23:22:39,27-10-2023,14:59:49,Unnao,Birthday,October,23,6,14,1915,9575,Saturday,Friday,9575
518,C045,45,3,09-04-2023,04:46:41,15-04-2023,19:40:46,Ahmednagar,Birthday,April,4,6,19,722,2166,Sunday,Saturday,2166
520,C026,14,5,07-04-2023,04:43:51,08-04-2023,08:21:40,Mysore,Birthday,April,4,1,8,1915,9575,Friday,Saturday,9575
533,C006,14,3,18-04-2023,07:19:52,20-04-2023,17:43:45,Raurkela Industrial Township,Birthday,April,7,2,17,1915,5745,Tuesday,Thursday,5745
538,C097,24,5,18-05-2023,13:09:06,19-05-2023,22:36:16,Ghaziabad,Birthday,May,13,1,22,535,2675,Thursday,Friday,2675
559,C084,45,1,19-12-2023,16:37:11,26-12-2023,18:35:43,Mau,Birthday,December,16,7,18,722,722,Tuesday,Tuesday,722
568,C056,10,1,29-06-2023,20:55:39,08-07-2023,13:16:14,Bhubaneswar,Birthday,June,20,9,13,259,259,Thursday,Saturday,259
578,C008,18,4,31-07-2023,18:27:40,06-08-2023,16:43:25,Warangal,Birthday,July,18,6,16,781,3124,Monday,Sunday,3124
580,C093,24,4,16-06-2023,22:03:12,20-06-2023,12:25:42,Bhatpara,Birthday,June,22,4,12,535,2140,Friday,Tuesday,2140
581,C082,18,2,02-07-2023,02:08:23,11-07-2023,14:56:59,Anand,Birthday,July,2,9,14,781,1562,Sunday,Tuesday,1562
605,C068,45,2,21-12-2023,22:21:06,25-12-2023,20:49:33,Kakinada,Birthday,December,22,4,20,722,1444,Thursday,Monday,1444
631,C044,32,4,13-04-2023,21:41:50,17-04-2023,03:45:03,Gopalpur,Birthday,April,21,4,3,1792,7168,Thursday,Monday,7168
634,C038,57,3,07-05-2023,06:36:16,11-05-2023,13:43:49,Fatehpur,Birthday,May,6,4,13,1582,4746,Sunday,Thursday,4746
639,C098,24,1,26-05-2023,02:36:31,31-05-2023,03:18:25,Amaravati,Birthday,May,2,5,3,535,535,Friday,Wednesday,535
646,C015,38,5,13-05-2023,16:30:10,23-05-2023,09:16:58,Morbi,Birthday,May,16,10,9,562,2810,Saturday,Tuesday,2810
664,C023,24,2,18-01-2023,11:54:34,28-01-2023,20:22:08,Hajipur,Birthday,January,11,10,20,535,1070,Wednesday,Saturday,1070
684,C029,70,3,17-09-2023,01:33:50,25-09-2023,02:44:39,Tumkur,Birthday,September,1,8,2,866,2598,Sunday,Monday,2598
715,C069,38,4,14-04-2023,05:16:43,21-04-2023,16:39:31,Tenali,Birthday,April,5,7,16,562,2248,Friday,Friday,2248
719,C092,57,3,12-07-2023,07:44:51,19-07-2023,01:51:24,Phagwara,Birthday,July,7,7,1,1582,4746,Wednesday,Wednesday,4746
733,C060,32,3,01-04-2023,00:51:37,03-04-2023,02:26:43,Ludhiana,Birthday,April,0,2,2,1792,5376,Saturday,Monday,5376
736,C008,70,5,02-05-2023,03:47:04,11-05-2023,04:38:44,Ghaziabad,Birthday,May,3,9,4,866,4330,Tuesday,Thursday,4330
739,C094,24,5,30-01-2023,09:43:50,03-02-2023,10:33:33,Berhampur,Birthday,January,9,4,10,535,2675,Monday,Friday,2675
744,C023,45,4,13-10-2023,17:53:21,14-10-2023,08:02:05,Junagadh,Birthday,October,17,1,8,722,2888,Friday,Saturday,2888
760,C043,18,1,19-09-2023,02:28:05,21-09-2023,13:29:38,Ghaziabad,Birthday,September,2,2,13,781,781,Tuesday,Thursday,781
761,C008,24,5,18-04-2023,03:25:13,25-04-2023,11:53:46,Ambala,Birthday,April,3,7,11,535,2675,Tuesday,Tuesday,2675
799,C084,32,5,22-10-2023,01:50:09,01-11-2023,20:22:26,Patna,Birthday,October,1,10,20,1792,8960,Sunday,Wednesday,8960
800,C014,24,5,17-06-2023,21:50:22,21-06-2023,07:12:59,Machilipatnam,Birthday,June,21,4,7,535,2675,Saturday,Wednesday,2675
805,C028,24,3,11-06-2023,14:39:08,14-06-2023,18:07:19,Bareilly,Birthday,June,14,3,18,535,1605,Sunday,Wednesday,1605
810,C059,24,3,15-12-2023,05:57:14,17-12-2023,12:05:52,New Delhi,Birthday,December,5,2,12,535,1605,Friday,Sunday,1605
811,C020,14,5,18-10-2023,12:04:11,25-10-2023,21:55:52,Bellary,Birthday,October,12,7,21,1915,9575,Wednesday,Wednesday,9575
813,C094,32,4,19-01-2023,08:53:43,23-01-2023,22:01:01,Bhind,Birthday,January,8,4,22,1792,7168,Thursday,Monday,7168
835,C089,32,2,05-07-2023,17:35:53,06-07-2023,23:34:11,Cuttack,Birthday,July,17,1,23,1792,3584,Wednesday,Thursday,3584
837,C036,14,5,19-12-2023,12:57:12,21-12-2023,00:00:36,Raebareli,Birthday,December,12,2,0,1915,9575,Tuesday,Thursday,9575
845,C032,57,5,17-10-2023,18:51:16,25-10-2023,02:55:03,Hospet,Birthday,October,18,8,2,1582,7910,Tuesday,Wednesday,7910
860,C064,14,1,10-01-2023,19:29:59,13-01-2023,13:30:30,Adoni,Birthday,January,19,3,13,1915,1915,Tuesday,Friday,1915
883,C041,36,4,16-07-2023,19:44:04,17-07-2023,21:03:02,Shahjahanpur,Birthday,July,19,1,21,203,812,Sunday,Monday,812
900,C027,57,3,07-04-2023,15:09:00,15-04-2023,08:30:53,Sagar,Birthday,April,15,8,8,1582,4746,Friday,Saturday,4746
920,C026,45,1,29-06-2023,20:23:05,08-07-2023,23:41:37,Gorakhpur,Birthday,June,20,9,23,722,722,Thursday,Saturday,722
931,C053,14,1,17-04-2023,19:48:12,19-04-2023,10:25:35,Mahbubnagar,Birthday,April,19,2,10,1915,1915,Monday,Wednesday,1915
940,C082,57,4,11-01-2023,23:38:25,12-01-2023,04:04:53,Orai,Birthday,January,23,1,4,1582,6328,Wednesday,Thursday,6328
941,C058,18,4,19-05-2023,09:16:07,22-05-2023,10:28:01,Bidar,Birthday,May,9,3,10,781,3124,Friday,Monday,3124
945,C038,18,2,30-07-2023,12:00:02,06-08-2023,12:44:49,Raebareli,Birthday,July,12,7,12,781,1562,Sunday,Sunday,1562
947,C100,38,3,06-10-2023,19:16:19,08-10-2023,23:24:47,Nadiad,Birthday,October,19,2,23,562,1686,Friday,Sunday,1686
955,C015,24,4,03-06-2023,00:30:48,07-06-2023,09:07:26,Singrauli,Birthday,June,0,4,9,535,2140,Saturday,Wednesday,2140
964,C098,32,4,19-10-2023,06:39:41,23-10-2023,22:22:39,Jammu,Birthday,October,6,4,22,1792,7168,Thursday,Monday,7168
995,C089,57,2,20-07-2023,00:40:38,27-07-2023,11:42:03,Muzaffarnagar,Birthday,July,0,7,11,1582,3164,Thursday,Thursday,3164
3,C029,67,5,14-07-2023,19:12:03,19-07-2023,17:39:00,Bilaspur,Anniversary,July,19,5,17,1374,6870,Friday,Wednesday,6870
33,C047,8,3,15-04-2023,01:37:27,25-04-2023,02:13:27,Amroha,Anniversary,April,1,10,2,252,756,Saturday,Tuesday,756
23,C041,12,3,05-05-2023,05:28:33,06-05-2023,12:12:24,Ludhiana,Anniversary,May,5,1,12,672,2016,Friday,Saturday,2016
69,C091,12,4,02-09-2023,19:21:41,08-09-2023,09:30:02,Hyderabad,Anniversary,September,19,6,9,672,2688,Saturday,Friday,2688
34,C071,17,2,01-10-2023,22:58:15,05-10-2023,05:36:46,Tirupati,Anniversary,October,22,4,5,1899,3798,Sunday,Thursday,3798
70,C037,17,1,28-09-2023,04:21:09,03-10-2023,11:44:33,Vijayanagaram,Anniversary,September,4,5,11,1899,1899,Thursday,Tuesday,1899
18,C072,23,4,10-12-2023,10:46:15,11-12-2023,00:20:29,Moradabad,Anniversary,December,10,1,0,1098,4392,Sunday,Monday,4392
30,C044,23,4,13-01-2023,09:23:33,15-01-2023,13:36:58,Bulandshahr,Anniversary,January,9,2,13,1098,4392,Friday,Sunday,4392
25,C091,30,3,21-07-2023,10:46:57,24-07-2023,14:28:42,Panipat,Anniversary,July,10,3,14,751,2253,Friday,Monday,2253
54,C059,30,1,13-04-2023,09:55:01,23-04-2023,14:30:59,Ratlam,Anniversary,April,9,10,14,751,751,Thursday,Sunday,751
64,C015,25,1,12-06-2023,02:48:39,15-06-2023,22:05:41,Chittoor,Anniversary,June,2,3,22,1202,1202,Monday,Thursday,1202
41,C047,54,4,08-06-2023,19:19:50,10-06-2023,14:29:42,Saharsa,Anniversary,June,19,2,14,1236,4944,Thursday,Saturday,4944
65,C033,54,2,01-09-2023,13:02:28,11-09-2023,06:33:52,Berhampur,Anniversary,September,13,10,6,1236,2472,Friday,Monday,2472
45,C097,61,5,28-04-2023,14:26:26,29-04-2023,06:16:36,Haldia,Anniversary,April,14,1,6,810,4050,Friday,Saturday,4050
79,C010,40,2,01-06-2023,17:29:30,11-06-2023,07:34:53,Varanasi,Anniversary,June,17,10,7,1923,3846,Thursday,Sunday,3846
88,C008,15,4,22-12-2023,10:02:31,01-01-2024,12:17:55,Avadi,Anniversary,December,10,10,12,1488,5952,Friday,Monday,5952
98,C031,8,1,30-10-2023,15:26:00,01-11-2023,16:34:28,Bulandshahr,Anniversary,October,15,2,16,252,252,Monday,Wednesday,252
111,C009,8,3,21-06-2023,14:18:57,25-06-2023,21:03:57,Ramgarh,Anniversary,June,14,4,21,252,756,Wednesday,Sunday,756
120,C050,61,1,25-12-2023,22:26:37,31-12-2023,09:57:24,Kalyan-Dombivli,Anniversary,December,22,6,9,810,810,Monday,Sunday,810
124,C030,67,4,21-07-2023,08:44:55,23-07-2023,05:23:44,Bhilwara,Anniversary,July,8,2,5,1374,5496,Friday,Sunday,5496
135,C087,30,2,13-12-2023,10:20:09,14-12-2023,15:43:20,Bokaro,Anniversary,December,10,1,15,751,1502,Wednesday,Thursday,1502
136,C036,56,1,05-09-2023,16:08:59,09-09-2023,22:12:18,Guna,Anniversary,September,16,4,22,1272,1272,Tuesday,Saturday,1272
139,C055,54,4,11-05-2023,04:14:45,16-05-2023,18:12:44,Amritsar,Anniversary,May,4,5,18,1236,4944,Thursday,Tuesday,4944
142,C029,23,2,23-10-2023,02:31:13,27-10-2023,04:24:16,Bharatpur,Anniversary,October,2,4,4,1098,2196,Monday,Friday,2196
155,C023,23,3,01-05-2023,14:46:58,06-05-2023,00:00:30,Sambhal,Anniversary,May,14,5,0,1098,3294,Monday,Saturday,3294
171,C071,54,3,30-06-2023,11:47:49,08-07-2023,12:27:06,Tiruvottiyur,Anniversary,June,11,8,12,1236,3708,Friday,Saturday,3708
186,C048,61,1,09-05-2023,09:09:44,11-05-2023,00:16:23,Kollam,Anniversary,May,9,2,0,810,810,Tuesday,Thursday,810
195,C037,67,5,10-04-2023,05:33:53,17-04-2023,07:51:40,Jamalpur,Anniversary,April,5,7,7,1374,6870,Monday,Monday,6870
200,C067,23,5,03-01-2023,20:04:16,08-01-2023,23:18:52,Agartala,Anniversary,January,20,5,23,1098,5490,Tuesday,Sunday,5490
205,C022,46,5,06-07-2023,05:17:21,09-07-2023,11:47:12,Davanagere,Anniversary,July,5,3,11,758,3790,Thursday,Sunday,3790
215,C098,17,1,21-05-2023,03:54:26,24-05-2023,12:37:34,Katni,Anniversary,May,3,3,12,1899,1899,Sunday,Wednesday,1899
216,C004,23,1,03-10-2023,15:46:35,08-10-2023,20:46:28,Bhatpara,Anniversary,October,15,5,20,1098,1098,Tuesday,Sunday,1098
236,C044,23,5,03-09-2023,06:33:52,11-09-2023,02:10:18,Panvel,Anniversary,September,6,8,2,1098,5490,Sunday,Monday,5490
241,C067,20,2,05-09-2023,09:52:16,07-09-2023,08:58:21,Indore,Anniversary,September,9,2,8,697,1394,Tuesday,Thursday,1394
247,C052,23,4,11-10-2023,05:58:48,16-10-2023,02:58:46,Gudivada,Anniversary,October,5,5,2,1098,4392,Wednesday,Monday,4392
258,C044,46,5,16-04-2023,05:40:39,20-04-2023,20:05:32,Vijayawada,Anniversary,April,5,4,20,758,3790,Sunday,Thursday,3790
272,C016,12,1,08-04-2023,09:40:05,18-04-2023,20:13:56,Kumbakonam,Anniversary,April,9,10,20,672,672,Saturday,Tuesday,672
276,C065,15,2,28-05-2023,01:34:06,01-06-2023,07:05:33,Muzaffarpur,Anniversary,May,1,4,7,1488,2976,Sunday,Thursday,2976
281,C008,15,3,21-09-2023,20:36:47,25-09-2023,10:27:14,Nellore,Anniversary,September,20,4,10,1488,4464,Thursday,Monday,4464
292,C053,54,1,27-09-2023,22:43:35,03-10-2023,01:44:47,Howrah,Anniversary,September,22,6,1,1236,1236,Wednesday,Tuesday,1236
302,C071,25,4,24-10-2023,13:53:05,25-10-2023,17:13:25,Dhanbad,Anniversary,October,13,1,17,1202,4808,Tuesday,Wednesday,4808
313,C056,30,2,22-07-2023,19:24:29,26-07-2023,06:06:13,Thane,Anniversary,July,19,4,6,751,1502,Saturday,Wednesday,1502
322,C056,15,1,11-04-2023,08:32:11,15-04-2023,03:30:27,Udaipur,Anniversary,April,8,4,3,1488,1488,Tuesday,Saturday,1488
328,C024,23,3,17-04-2023,17:51:38,22-04-2023,08:59:18,Maheshtala,Anniversary,April,17,5,8,1098,3294,Monday,Saturday,3294
332,C052,20,5,11-04-2023,20:14:13,18-04-2023,14:10:44,Khammam,Anniversary,April,20,7,14,697,3485,Tuesday,Tuesday,3485
339,C083,8,1,20-09-2023,20:07:19,29-09-2023,10:50:19,Sirsa,Anniversary,September,20,9,10,252,252,Wednesday,Friday,252
365,C028,8,5,01-06-2023,15:31:47,04-06-2023,10:15:29,Agra,Anniversary,June,15,3,10,252,1260,Thursday,Sunday,1260
370,C073,54,2,09-07-2023,05:57:39,13-07-2023,19:01:40,Danapur,Anniversary,July,5,4,19,1236,2472,Sunday,Thursday,2472
371,C090,23,4,15-05-2023,01:27:58,19-05-2023,10:28:47,Davanagere,Anniversary,May,1,4,10,1098,4392,Monday,Friday,4392
381,C013,25,3,25-01-2023,18:30:03,28-01-2023,06:21:06,Tiruchirappalli,Anniversary,January,18,3,6,1202,3606,Wednesday,Saturday,3606
384,C004,25,3,11-05-2023,16:57:57,15-05-2023,13:57:13,Bhilai,Anniversary,May,16,4,13,1202,3606,Thursday,Monday,3606
398,C080,54,1,05-05-2023,08:45:21,15-05-2023,10:01:43,Dehradun,Anniversary,May,8,10,10,1236,1236,Friday,Monday,1236
412,C081,67,2,28-10-2023,09:28:24,31-10-2023,23:14:27,Maheshtala,Anniversary,October,9,3,23,1374,2748,Saturday,Tuesday,2748
425,C071,56,1,30-09-2023,00:02:06,09-10-2023,22:59:28,North Dumdum,Anniversary,September,0,9,22,1272,1272,Saturday,Monday,1272
432,C092,12,4,05-01-2023,12:09:27,13-01-2023,19:40:38,Ballia,Anniversary,January,12,8,19,672,2688,Thursday,Friday,2688
436,C058,8,1,27-01-2023,06:08:00,03-02-2023,08:15:49,Salem,Anniversary,January,6,7,8,252,252,Friday,Friday,252
439,C037,12,3,13-12-2023,08:56:11,22-12-2023,12:51:06,Hyderabad,Anniversary,December,8,9,12,672,2016,Wednesday,Friday,2016
445,C047,30,5,14-06-2023,20:08:42,15-06-2023,14:22:27,Karnal,Anniversary,June,20,1,14,751,3755,Wednesday,Thursday,3755
461,C083,12,4,22-06-2023,08:12:37,27-06-2023,14:52:56,Srinagar,Anniversary,June,8,5,14,672,2688,Thursday,Tuesday,2688
466,C053,23,1,03-10-2023,13:58:22,11-10-2023,09:59:41,Bally,Anniversary,October,13,8,9,1098,1098,Tuesday,Wednesday,1098
471,C092,23,2,31-01-2023,12:09:01,10-02-2023,05:50:06,Tirunelveli,Anniversary,January,12,10,5,1098,2196,Tuesday,Friday,2196
472,C015,56,1,24-12-2023,07:32:38,30-12-2023,22:46:18,Khammam,Anniversary,December,7,6,22,1272,1272,Sunday,Saturday,1272
475,C099,46,2,04-12-2023,07:21:23,08-12-2023,13:32:22,Jalgaon,Anniversary,December,7,4,13,758,1516,Monday,Friday,1516
476,C067,40,2,18-09-2023,01:17:18,20-09-2023,17:53:14,Moradabad,Anniversary,September,1,2,17,1923,3846,Monday,Wednesday,3846
482,C050,23,3,05-06-2023,20:33:38,14-06-2023,20:56:35,Ludhiana,Anniversary,June,20,9,20,1098,3294,Monday,Wednesday,3294
491,C095,30,1,24-10-2023,06:14:34,02-11-2023,22:59:20,Muzaffarnagar,Anniversary,October,6,9,22,751,751,Tuesday,Thursday,751
500,C013,61,2,29-06-2023,10:07:52,05-07-2023,12:14:25,Bongaigaon,Anniversary,June,10,6,12,810,1620,Thursday,Wednesday,1620
501,C066,46,2,02-09-2023,16:27:41,08-09-2023,07:33:36,Navi Mumbai,Anniversary,September,16,6,7,758,1516,Saturday,Friday,1516
504,C058,25,1,14-07-2023,13:04:42,24-07-2023,05:20:36,Meerut,Anniversary,July,13,10,5,1202,1202,Friday,Monday,1202
510,C017,54,5,08-12-2023,13:00:05,17-12-2023,06:14:47,Panipat,Anniversary,December,13,9,6,1236,6180,Friday,Sunday,6180
523,C071,30,3,02-07-2023,13:37:08,09-07-2023,15:38:36,Muzaffarpur,Anniversary,July,13,7,15,751,2253,Sunday,Sunday,2253
532,C036,30,5,02-09-2023,13:25:06,10-09-2023,02:55:07,Bharatpur,Anniversary,September,13,8,2,751,3755,Saturday,Sunday,3755
535,C017,25,3,08-07-2023,21:59:28,11-07-2023,06:30:40,Saharsa,Anniversary,July,21,3,6,1202,3606,Saturday,Tuesday,3606
539,C056,20,3,09-06-2023,15:39:18,16-06-2023,14:17:05,Jehanabad,Anniversary,June,15,7,14,697,2091,Friday,Friday,2091
542,C051,54,5,07-07-2023,19:41:20,12-07-2023,09:52:12,Satara,Anniversary,July,19,5,9,1236,6180,Friday,Wednesday,6180
547,C088,30,5,10-01-2023,02:30:12,19-01-2023,13:56:41,Ahmedabad,Anniversary,January,2,9,13,751,3755,Tuesday,Thursday,3755
551,C088,67,1,19-04-2023,20:43:42,23-04-2023,15:25:04,Kurnool,Anniversary,April,20,4,15,1374,1374,Wednesday,Sunday,1374
